air_date,year,decade,pop_count_1,pop_count_2,pop_count_1,pop_count_2,pop1_normalized,pop2_normalized,pop1_round,pop2_round
2/18/1985,1985,1980,3,1,3,1,2.25,1.2,2,1
9/26/1986,1986,1980,3,1,3,1,2.25,1.2,2,1
9/17/2002,2002,2000,3,1,3,1,2.25,1.2,2,1
3/29/2005,2005,2000,3,1,3,1,2.25,1.2,2,1
6/7/2005,2005,2000,3,1,3,1,2.25,1.2,2,1
11/21/2011,2011,2010,3,1,3,1,2.25,1.2,2,1
3/4/2013,2013,2010,3,1,3,1,2.25,1.2,2,1
10/7/2014,2014,2010,3,1,3,1,2.25,1.2,2,1
2/25/2016,2016,2010,3,1,3,1,2.25,1.2,2,1
4/18/2016,2016,2010,3,1,3,1,2.25,1.2,2,1
10/23/2020,2020,2020,3,1,3,1,2.25,1.2,2,1
9/15/2021,2021,2020,3,1,3,1,2.25,1.2,2,1
2/23/2022,2022,2020,3,1,3,1,2.25,1.2,2,1
6/2/2022,2022,2020,3,1,3,1,2.25,1.2,2,1
2/2/2023,2023,2020,3,1,3,1,2.25,1.2,2,1
5/3/2024,2024,2020,3,1,3,1,2.25,1.2,2,1
7/25/2024,2024,2020,3,1,3,1,2.25,1.2,2,1
6/2/2025,2025,2020,3,1,3,1,2.25,1.2,2,1
10/23/1985,1985,1980,2,1,2,1,2,1.2,2,1
3/14/1986,1986,1980,2,1,2,1,2,1.2,2,1
4/1/1986,1986,1980,2,1,2,1,2,1.2,2,1
4/29/1986,1986,1980,3,1,3,1,2,1.2,2,1
5/14/1986,1986,1980,1,1,1,1,2,1.2,2,1
12/22/1986,1986,1980,2,1,2,1,2,1.2,2,1
1/12/1987,1987,1980,2,1,2,1,2,1.2,2,1
2/24/1987,1987,1980,3,1,3,1,2,1.2,2,1
6/15/1987,1987,1980,2,1,2,1,2,1.2,2,1
10/7/1987,1987,1980,2,1,2,1,2,1.2,2,1
10/26/1988,1988,1980,3,1,3,1,2,1.2,2,1
2/2/1989,1989,1980,2,1,2,1,2,1.2,2,1
5/19/1989,1989,1980,2,1,2,1,2,1.2,2,1
12/1/1989,1989,1980,2,1,2,1,2,1.2,2,1
2/19/1990,1990,1990,2,1,2,1,2,1.2,2,1
10/23/1990,1990,1990,2,1,2,1,2,1.2,2,1
10/29/1992,1992,1990,2,1,2,1,2,1.2,2,1
5/11/1993,1993,1990,2,1,2,1,2,1.2,2,1
2/14/1997,1997,1990,2,1,2,1,2,1.2,2,1
2/24/1997,1997,1990,2,1,2,1,2,1.2,2,1
9/9/1997,1997,1990,2,1,2,1,2,1.2,2,1
9/18/1997,1997,1990,2,1,2,1,2,1.2,2,1
2/16/1998,1998,1990,2,1,2,1,2,1.2,2,1
6/30/1998,1998,1990,2,1,2,1,2,1.2,2,1
10/19/1998,1998,1990,3,1,3,1,2,1.2,2,1
12/10/1998,1998,1990,2,1,2,1,2,1.2,2,1
2/17/1999,1999,1990,2,1,2,1,2,1.2,2,1
3/12/1999,1999,1990,3,1,3,1,2,1.2,2,1
7/9/1999,1999,1990,2,1,2,1,2,1.2,2,1
11/30/1999,1999,1990,2,1,2,1,2,1.2,2,1
4/18/2000,2000,2000,3,1,3,1,2,1.2,2,1
11/8/2000,2000,2000,2,1,2,1,2,1.2,2,1
5/29/2001,2001,2000,2,1,2,1,2,1.2,2,1
7/2/2001,2001,2000,2,1,2,1,2,1.2,2,1
10/12/2001,2001,2000,2,1,2,1,2,1.2,2,1
10/19/2001,2001,2000,2,1,2,1,2,1.2,2,1
4/29/2002,2002,2000,2,1,2,1,2,1.2,2,1
9/5/2002,2002,2000,2,1,2,1,2,1.2,2,1
9/23/2002,2002,2000,2,1,2,1,2,1.2,2,1
9/26/2003,2003,2000,2,1,2,1,2,1.2,2,1
10/2/2003,2003,2000,2,1,2,1,2,1.2,2,1
12/5/2003,2003,2000,2,1,2,1,2,1.2,2,1
2/17/2004,2004,2000,2,1,2,1,2,1.2,2,1
2/18/2004,2004,2000,2,1,2,1,2,1.2,2,1
9/6/2004,2004,2000,2,1,2,1,2,1.2,2,1
10/15/2004,2004,2000,2,1,2,1,2,1.2,2,1
3/31/2005,2005,2000,2,1,2,1,2,1.2,2,1
10/25/2005,2005,2000,2,1,2,1,2,1.2,2,1
2/2/2006,2006,2000,2,1,2,1,2,1.2,2,1
5/4/2007,2007,2000,2,1,2,1,2,1.2,2,1
6/5/2007,2007,2000,2,1,2,1,2,1.2,2,1
9/25/2007,2007,2000,2,1,2,1,2,1.2,2,1
12/14/2007,2007,2000,2,1,2,1,2,1.2,2,1
6/12/2008,2008,2000,2,1,2,1,2,1.2,2,1
3/10/2009,2009,2000,2,1,2,1,2,1.2,2,1
3/26/2009,2009,2000,1,1,1,1,2,1.2,2,1
12/2/2009,2009,2000,2,1,2,1,2,1.2,2,1
2/10/2010,2010,2010,2,1,2,1,2,1.2,2,1
6/3/2010,2010,2010,2,1,2,1,2,1.2,2,1
3/7/2011,2011,2010,2,1,2,1,2,1.2,2,1
7/7/2011,2011,2010,2,1,2,1,2,1.2,2,1
1/26/2012,2012,2010,2,1,2,1,2,1.2,2,1
3/26/2012,2012,2010,2,1,2,1,2,1.2,2,1
4/5/2012,2012,2010,2,1,2,1,2,1.2,2,1
4/18/2012,2012,2010,2,1,2,1,2,1.2,2,1
4/23/2012,2012,2010,2,1,2,1,2,1.2,2,1
7/9/2012,2012,2010,2,1,2,1,2,1.2,2,1
3/12/2013,2013,2010,2,1,2,1,2,1.2,2,1
4/15/2013,2013,2010,2,1,2,1,2,1.2,2,1
10/21/2013,2013,2010,3,1,3,1,2,1.2,2,1
12/31/2014,2014,2010,3,1,3,1,2,1.2,2,1
4/6/2015,2015,2010,2,1,2,1,2,1.2,2,1
5/4/2015,2015,2010,2,1,2,1,2,1.2,2,1
2/16/2016,2016,2010,2,1,2,1,2,1.2,2,1
7/26/2016,2016,2010,2,1,2,1,2,1.2,2,1
2/10/2017,2017,2010,2,1,2,1,2,1.2,2,1
4/19/2017,2017,2010,2,1,2,1,2,1.2,2,1
6/20/2017,2017,2010,2,1,2,1,2,1.2,2,1
1/17/2018,2018,2010,2,1,2,1,2,1.2,2,1
5/4/2018,2018,2010,2,1,2,1,2,1.2,2,1
5/11/2018,2018,2010,2,1,2,1,2,1.2,2,1
6/25/2018,2018,2010,2,1,2,1,2,1.2,2,1
12/15/2020,2020,2020,2,1,2,1,2,1.2,2,1
1/26/2021,2021,2020,2,1,2,1,2,1.2,2,1
3/17/2021,2021,2020,2,1,2,1,2,1.2,2,1
7/1/2021,2021,2020,1,1,1,1,2,1.2,2,1
1/17/2022,2022,2020,3,1,3,1,2,1.2,2,1
5/13/2022,2022,2020,2,1,2,1,2,1.2,2,1
9/20/2022,2022,2020,2,1,2,1,2,1.2,2,1
10/3/2022,2022,2020,2,1,2,1,2,1.2,2,1
6/27/2023,2023,2020,2,1,2,1,2,1.2,2,1
11/16/2023,2023,2020,2,1,2,1,2,1.2,2,1
2/8/2024,2024,2020,1,1,1,1,2,1.2,2,1
3/4/2024,2024,2020,2,1,2,1,2,1.2,2,1
9/12/2024,2024,2020,2,1,2,1,2,1.2,2,1
12/16/2024,2024,2020,2,1,2,1,2,1.2,2,1
1/23/2025,2025,2020,2,1,2,1,2,1.2,2,1
10/20/2023,2023,2020,3,1,3,1,1.8,1.2,2,1
3/7/2025,2025,2020,3,1,3,1,1.8,1.2,2,1
1/8/1985,1985,1980,2,1,2,1,1.714285714,1.2,2,1
2/4/1985,1985,1980,2,1,2,1,1.714285714,1.2,2,1
10/3/1985,1985,1980,2,1,2,1,1.714285714,1.2,2,1
12/5/1986,1986,1980,2,1,2,1,1.714285714,1.2,2,1
6/3/1987,1987,1980,2,1,2,1,1.714285714,1.2,2,1
12/4/1987,1987,1980,2,1,2,1,1.714285714,1.2,2,1
1/1/1988,1988,1980,2,1,2,1,1.714285714,1.2,2,1
5/16/1988,1988,1980,2,1,2,1,1.714285714,1.2,2,1
6/28/1988,1988,1980,2,1,2,1,1.714285714,1.2,2,1
10/20/1988,1988,1980,2,1,2,1,1.714285714,1.2,2,1
11/4/1988,1988,1980,2,1,2,1,1.714285714,1.2,2,1
11/10/1988,1988,1980,2,1,2,1,1.714285714,1.2,2,1
1/26/1989,1989,1980,2,1,2,1,1.714285714,1.2,2,1
4/28/1989,1989,1980,2,1,2,1,1.714285714,1.2,2,1
5/9/1989,1989,1980,2,1,2,1,1.714285714,1.2,2,1
1/8/1990,1990,1990,2,1,2,1,1.714285714,1.2,2,1
4/18/1991,1991,1990,2,1,2,1,1.714285714,1.2,2,1
7/21/1993,1993,1990,2,1,2,1,1.714285714,1.2,2,1
5/1/1996,1996,1990,2,1,2,1,1.714285714,1.2,2,1
6/14/1996,1996,1990,2,1,2,1,1.714285714,1.2,2,1
12/30/1996,1996,1990,2,1,2,1,1.714285714,1.2,2,1
9/2/1997,1997,1990,2,1,2,1,1.714285714,1.2,2,1
9/23/1997,1997,1990,2,1,2,1,1.714285714,1.2,2,1
12/8/1997,1997,1990,2,1,2,1,1.714285714,1.2,2,1
3/20/1998,1998,1990,2,1,2,1,1.714285714,1.2,2,1
6/2/1998,1998,1990,2,1,2,1,1.714285714,1.2,2,1
9/13/1999,1999,1990,2,1,2,1,1.714285714,1.2,2,1
11/23/1999,1999,1990,2,1,2,1,1.714285714,1.2,2,1
7/4/2000,2000,2000,2,1,2,1,1.714285714,1.2,2,1
7/13/2000,2000,2000,2,1,2,1,1.714285714,1.2,2,1
10/27/2000,2000,2000,2,1,2,1,1.714285714,1.2,2,1
7/18/2001,2001,2000,2,1,2,1,1.714285714,1.2,2,1
7/20/2001,2001,2000,2,1,2,1,1.714285714,1.2,2,1
2/14/2002,2002,2000,2,1,2,1,1.714285714,1.2,2,1
6/26/2002,2002,2000,2,1,2,1,1.714285714,1.2,2,1
12/26/2003,2003,2000,2,1,2,1,1.714285714,1.2,2,1
1/9/2004,2004,2000,2,2,2,2,1.714285714,1.2,2,1
1/21/2004,2004,2000,2,1,2,1,1.714285714,1.2,2,1
1/30/2004,2004,2000,2,1,2,1,1.714285714,1.2,2,1
5/19/2004,2004,2000,2,2,2,2,1.714285714,1.2,2,1
7/12/2004,2004,2000,2,1,2,1,1.714285714,1.2,2,1
9/30/2004,2004,2000,2,1,2,1,1.714285714,1.2,2,1
4/6/2005,2005,2000,2,1,2,1,1.714285714,1.2,2,1
10/4/2005,2005,2000,2,1,2,1,1.714285714,1.2,2,1
6/14/2006,2006,2000,2,1,2,1,1.714285714,1.2,2,1
10/26/2006,2006,2000,2,1,2,1,1.714285714,1.2,2,1
10/27/2006,2006,2000,2,1,2,1,1.714285714,1.2,2,1
3/21/2007,2007,2000,2,1,2,1,1.714285714,1.2,2,1
7/16/2007,2007,2000,2,1,2,1,1.714285714,1.2,2,1
7/14/2008,2008,2000,2,1,2,1,1.714285714,1.2,2,1
7/21/2008,2008,2000,2,1,2,1,1.714285714,1.2,2,1
10/7/2008,2008,2000,2,1,2,1,1.714285714,1.2,2,1
12/18/2008,2008,2000,2,1,2,1,1.714285714,1.2,2,1
4/9/2009,2009,2000,2,1,2,1,1.714285714,1.2,2,1
10/19/2009,2009,2000,2,1,2,1,1.714285714,1.2,2,1
1/6/2010,2010,2010,2,1,2,1,1.714285714,1.2,2,1
3/1/2010,2010,2010,2,2,2,2,1.714285714,1.2,2,1
4/22/2010,2010,2010,2,1,2,1,1.714285714,1.2,2,1
6/23/2010,2010,2010,2,1,2,1,1.714285714,1.2,2,1
7/21/2010,2010,2010,2,1,2,1,1.714285714,1.2,2,1
1/24/2011,2011,2010,2,1,2,1,1.714285714,1.2,2,1
4/26/2011,2011,2010,2,1,2,1,1.714285714,1.2,2,1
1/11/2012,2012,2010,2,1,2,1,1.714285714,1.2,2,1
7/12/2012,2012,2010,2,1,2,1,1.714285714,1.2,2,1
5/6/2013,2013,2010,2,1,2,1,1.714285714,1.2,2,1
1/24/2014,2014,2010,2,1,2,1,1.714285714,1.2,2,1
2/12/2014,2014,2010,2,1,2,1,1.714285714,1.2,2,1
7/18/2014,2014,2010,2,1,2,1,1.714285714,1.2,2,1
7/2/2015,2015,2010,2,1,2,1,1.714285714,1.2,2,1
12/1/2015,2015,2010,2,1,2,1,1.714285714,1.2,2,1
1/26/2016,2016,2010,2,2,2,2,1.714285714,1.2,2,1
3/2/2016,2016,2010,2,1,2,1,1.714285714,1.2,2,1
6/20/2016,2016,2010,2,1,2,1,1.714285714,1.2,2,1
1/11/2017,2017,2010,2,1,2,1,1.714285714,1.2,2,1
3/8/2017,2017,2010,2,1,2,1,1.714285714,1.2,2,1
9/11/2017,2017,2010,2,1,2,1,1.714285714,1.2,2,1
9/15/2017,2017,2010,2,1,2,1,1.714285714,1.2,2,1
10/12/2017,2017,2010,2,1,2,1,1.714285714,1.2,2,1
12/20/2017,2017,2010,2,1,2,1,1.714285714,1.2,2,1
3/9/2018,2018,2010,2,1,2,1,1.714285714,1.2,2,1
10/30/2018,2018,2010,2,1,2,1,1.714285714,1.2,2,1
2/4/2019,2019,2010,2,1,2,1,1.714285714,1.2,2,1
2/27/2019,2019,2010,2,1,2,1,1.714285714,1.2,2,1
7/18/2019,2019,2010,2,1,2,1,1.714285714,1.2,2,1
10/10/2019,2019,2010,2,1,2,1,1.714285714,1.2,2,1
10/14/2019,2019,2010,2,1,2,1,1.714285714,1.2,2,1
11/5/2019,2019,2010,2,1,2,1,1.714285714,1.2,2,1
12/30/2019,2019,2010,2,1,2,1,1.714285714,1.2,2,1
1/7/2020,2020,2020,2,1,2,1,1.714285714,1.2,2,1
4/24/2020,2020,2020,2,1,2,1,1.714285714,1.2,2,1
6/28/2021,2021,2020,2,1,2,1,1.714285714,1.2,2,1
11/18/2021,2021,2020,2,1,2,1,1.714285714,1.2,2,1
9/23/2022,2022,2020,2,1,2,1,1.714285714,1.2,2,1
12/7/2022,2022,2020,2,1,2,1,1.714285714,1.2,2,1
3/30/2023,2023,2020,2,1,2,1,1.714285714,1.2,2,1
11/23/2023,2023,2020,2,1,2,1,1.714285714,1.2,2,1
5/13/2024,2024,2020,2,1,2,1,1.714285714,1.2,2,1
5/23/2024,2024,2020,2,1,2,1,1.714285714,1.2,2,1
9/13/2024,2024,2020,2,1,2,1,1.714285714,1.2,2,1
9/27/2024,2024,2020,2,1,2,1,1.714285714,1.2,2,1
11/21/2024,2024,2020,2,1,2,1,1.714285714,1.2,2,1
1/6/2025,2025,2020,2,1,2,1,1.714285714,1.2,2,1
2/12/2025,2025,2020,2,1,2,1,1.714285714,1.2,2,1
3/21/2025,2025,2020,2,1,2,1,1.714285714,1.2,2,1
9/20/2023,2023,2020,3,1,3,1,1.636363636,1.2,2,1
2/13/1985,1985,1980,1,1,1,1,1.5,1.2,2,1
9/11/1985,1985,1980,1,1,1,1,1.5,1.2,2,1
11/11/1985,1985,1980,2,1,2,1,1.5,1.2,2,1
1/2/1987,1987,1980,1,1,1,1,1.5,1.2,2,1
4/15/1987,1987,1980,1,1,1,1,1.5,1.2,2,1
5/8/1987,1987,1980,1,1,1,1,1.5,1.2,2,1
10/2/1987,1987,1980,2,1,2,1,1.5,1.2,2,1
2/14/1989,1989,1980,1,1,1,1,1.5,1.2,2,1
4/5/1989,1989,1980,2,1,2,1,1.5,1.2,2,1
4/7/1989,1989,1980,1,1,1,1,1.5,1.2,2,1
5/29/1989,1989,1980,1,1,1,1,1.5,1.2,2,1
6/21/1989,1989,1980,1,1,1,1,1.5,1.2,2,1
10/4/1989,1989,1980,1,1,1,1,1.5,1.2,2,1
1/11/1990,1990,1990,2,1,2,1,1.5,1.2,2,1
10/30/1992,1992,1990,2,1,2,1,1.5,1.2,2,1
9/23/1993,1993,1990,1,1,1,1,1.5,1.2,2,1
11/10/1995,1995,1990,1,1,1,1,1.5,1.2,2,1
10/7/1996,1996,1990,2,1,2,1,1.5,1.2,2,1
11/13/1996,1996,1990,2,1,2,1,1.5,1.2,2,1
12/20/1996,1996,1990,2,1,2,1,1.5,1.2,2,1
12/31/1996,1996,1990,2,1,2,1,1.5,1.2,2,1
4/14/1998,1998,1990,2,1,2,1,1.5,1.2,2,1
4/24/1998,1998,1990,1,1,1,1,1.5,1.2,2,1
5/8/1998,1998,1990,2,1,2,1,1.5,1.2,2,1
9/24/1998,1998,1990,2,1,2,1,1.5,1.2,2,1
12/14/1998,1998,1990,2,1,2,1,1.5,1.2,2,1
1/12/1999,1999,1990,2,1,2,1,1.5,1.2,2,1
2/15/1999,1999,1990,2,1,2,1,1.5,1.2,2,1
6/29/1999,1999,1990,1,1,1,1,1.5,1.2,2,1
7/6/1999,1999,1990,2,1,2,1,1.5,1.2,2,1
7/12/1999,1999,1990,1,1,1,1,1.5,1.2,2,1
10/14/1999,1999,1990,2,1,2,1,1.5,1.2,2,1
11/5/1999,1999,1990,2,1,2,1,1.5,1.2,2,1
1/17/2000,2000,2000,1,1,1,1,1.5,1.2,2,1
5/2/2000,2000,2000,1,1,1,1,1.5,1.2,2,1
3/28/2001,2001,2000,1,1,1,1,1.5,1.2,2,1
5/2/2001,2001,2000,1,1,1,1,1.5,1.2,2,1
10/22/2001,2001,2000,1,1,1,1,1.5,1.2,2,1
7/19/2002,2002,2000,2,1,2,1,1.5,1.2,2,1
1/6/2003,2003,2000,1,1,1,1,1.5,1.2,2,1
3/12/2003,2003,2000,2,1,2,1,1.5,1.2,2,1
11/6/2003,2003,2000,2,1,2,1,1.5,1.2,2,1
5/17/2004,2004,2000,2,1,2,1,1.5,1.2,2,1
10/14/2004,2004,2000,1,1,1,1,1.5,1.2,2,1
2/18/2005,2005,2000,2,1,2,1,1.5,1.2,2,1
5/12/2005,2005,2000,1,1,1,1,1.5,1.2,2,1
10/18/2005,2005,2000,1,1,1,1,1.5,1.2,2,1
6/6/2006,2006,2000,2,1,2,1,1.5,1.2,2,1
6/26/2006,2006,2000,2,1,2,1,1.5,1.2,2,1
9/29/2006,2006,2000,1,1,1,1,1.5,1.2,2,1
1/26/2007,2007,2000,1,1,1,1,1.5,1.2,2,1
2/14/2007,2007,2000,1,1,1,1,1.5,1.2,2,1
4/12/2007,2007,2000,2,1,2,1,1.5,1.2,2,1
5/3/2007,2007,2000,1,1,1,1,1.5,1.2,2,1
5/8/2007,2007,2000,2,1,2,1,1.5,1.2,2,1
6/12/2007,2007,2000,1,1,1,1,1.5,1.2,2,1
7/19/2007,2007,2000,2,1,2,1,1.5,1.2,2,1
9/11/2007,2007,2000,2,1,2,1,1.5,1.2,2,1
2/29/2008,2008,2000,1,1,1,1,1.5,1.2,2,1
3/18/2008,2008,2000,1,1,1,1,1.5,1.2,2,1
3/28/2008,2008,2000,1,1,1,1,1.5,1.2,2,1
10/17/2008,2008,2000,2,1,2,1,1.5,1.2,2,1
12/17/2008,2008,2000,1,1,1,1,1.5,1.2,2,1
4/22/2009,2009,2000,1,1,1,1,1.5,1.2,2,1
5/18/2010,2010,2010,1,1,1,1,1.5,1.2,2,1
4/19/2011,2011,2010,2,1,2,1,1.5,1.2,2,1
5/11/2011,2011,2010,2,1,2,1,1.5,1.2,2,1
7/6/2011,2011,2010,2,1,2,1,1.5,1.2,2,1
10/20/2011,2011,2010,2,1,2,1,1.5,1.2,2,1
4/4/2012,2012,2010,1,1,1,1,1.5,1.2,2,1
11/1/2012,2012,2010,1,1,1,1,1.5,1.2,2,1
11/13/2012,2012,2010,2,1,2,1,1.5,1.2,2,1
11/14/2012,2012,2010,1,1,1,1,1.5,1.2,2,1
11/26/2012,2012,2010,2,1,2,1,1.5,1.2,2,1
2/21/2013,2013,2010,1,1,1,1,1.5,1.2,2,1
4/22/2013,2013,2010,2,1,2,1,1.5,1.2,2,1
2/4/2014,2014,2010,2,1,2,1,1.5,1.2,2,1
11/5/2014,2014,2010,2,1,2,1,1.5,1.2,2,1
3/27/2015,2015,2010,2,1,2,1,1.5,1.2,2,1
7/31/2015,2015,2010,1,1,1,1,1.5,1.2,2,1
9/15/2015,2015,2010,2,1,2,1,1.5,1.2,2,1
9/30/2015,2015,2010,1,1,1,1,1.5,1.2,2,1
10/5/2015,2015,2010,1,1,1,1,1.5,1.2,2,1
2/22/2016,2016,2010,2,1,2,1,1.5,1.2,2,1
5/31/2016,2016,2010,2,1,2,1,1.5,1.2,2,1
4/25/2017,2017,2010,1,1,1,1,1.5,1.2,2,1
5/24/2017,2017,2010,1,1,1,1,1.5,1.2,2,1
2/26/2018,2018,2010,1,1,1,1,1.5,1.2,2,1
10/31/2019,2019,2010,1,1,1,1,1.5,1.2,2,1
12/10/2019,2019,2010,2,1,2,1,1.5,1.2,2,1
1/22/2020,2020,2020,2,1,2,1,1.5,1.2,2,1
2/11/2020,2020,2020,2,2,2,2,1.5,1.2,2,1
3/26/2020,2020,2020,1,1,1,1,1.5,1.2,2,1
4/10/2020,2020,2020,1,1,1,1,1.5,1.2,2,1
1/20/2021,2021,2020,1,1,1,1,1.5,1.2,2,1
3/4/2021,2021,2020,1,1,1,1,1.5,1.2,2,1
3/10/2021,2021,2020,1,1,1,1,1.5,1.2,2,1
12/3/2021,2021,2020,1,1,1,1,1.5,1.2,2,1
12/10/2021,2021,2020,1,1,1,1,1.5,1.2,2,1
1/12/2022,2022,2020,2,1,2,1,1.5,1.2,2,1
2/14/2022,2022,2020,2,1,2,1,1.5,1.2,2,1
3/8/2022,2022,2020,1,1,1,1,1.5,1.2,2,1
3/25/2022,2022,2020,1,1,1,1,1.5,1.2,2,1
5/27/2022,2022,2020,2,1,2,1,1.5,1.2,2,1
9/21/2022,2022,2020,2,1,2,1,1.5,1.2,2,1
12/27/2022,2022,2020,1,1,1,1,1.5,1.2,2,1
7/18/2023,2023,2020,1,1,1,1,1.5,1.2,2,1
2/14/2024,2024,2020,1,1,1,1,1.5,1.2,2,1
3/14/2024,2024,2020,2,1,2,1,1.5,1.2,2,1
5/6/2024,2024,2020,1,1,1,1,1.5,1.2,2,1
6/17/2024,2024,2020,2,1,2,1,1.5,1.2,2,1
7/17/2024,2024,2020,1,1,1,1,1.5,1.2,2,1
10/30/2024,2024,2020,2,1,2,1,1.5,1.2,2,1
11/26/2024,2024,2020,1,1,1,1,1.5,1.2,2,1
12/5/2024,2024,2020,1,1,1,1,1.5,1.2,2,1
12/31/2024,2024,2020,1,1,1,1,1.5,1.2,2,1
1/30/2025,2025,2020,1,1,1,1,1.5,1.2,2,1
5/14/2025,2025,2020,1,1,1,1,1.5,1.2,2,1
5/21/2025,2025,2020,2,1,2,1,1.5,1.2,2,1
9/19/1984,1984,1980,2,1,2,1,2.4,1,2,1
4/5/1985,1985,1980,2,1,2,1,2.4,1,2,1
5/1/1985,1985,1980,2,1,2,1,2.4,1,2,1
5/16/1985,1985,1980,2,1,2,1,2.4,1,2,1
5/20/1985,1985,1980,2,1,2,1,2.4,1,2,1
10/4/1985,1985,1980,2,1,2,1,2.4,1,2,1
1/23/1986,1986,1980,2,1,2,1,2.4,1,2,1
4/4/1986,1986,1980,2,1,2,1,2.4,1,2,1
5/30/1986,1986,1980,2,1,2,1,2.4,1,2,1
1/1/1987,1987,1980,2,1,2,1,2.4,1,2,1
1/20/1987,1987,1980,2,1,2,1,2.4,1,2,1
6/2/1987,1987,1980,2,1,2,1,2.4,1,2,1
10/20/1987,1987,1980,2,1,2,1,2.4,1,2,1
11/23/1987,1987,1980,2,1,2,1,2.4,1,2,1
3/3/1988,1988,1980,2,1,2,1,2.4,1,2,1
4/4/1989,1989,1980,2,1,2,1,2.4,1,2,1
10/25/1991,1991,1990,2,1,2,1,2.4,1,2,1
3/23/1992,1992,1990,2,1,2,1,2.4,1,2,1
4/9/1996,1996,1990,2,1,2,1,2.4,1,2,1
7/15/1996,1996,1990,2,1,2,1,2.4,1,2,1
11/1/1996,1996,1990,2,1,2,1,2.4,1,2,1
7/15/1997,1997,1990,2,1,2,1,2.4,1,2,1
11/19/1997,1997,1990,2,1,2,1,2.4,1,2,1
11/20/1998,1998,1990,2,1,2,1,2.4,1,2,1
6/6/2000,2000,2000,2,1,2,1,2.4,1,2,1
6/22/2000,2000,2000,2,1,2,1,2.4,1,2,1
9/7/2000,2000,2000,2,1,2,1,2.4,1,2,1
11/16/2000,2000,2000,2,1,2,1,2.4,1,2,1
1/3/2001,2001,2000,2,1,2,1,2.4,1,2,1
11/19/2003,2003,2000,2,1,2,1,2.4,1,2,1
12/23/2004,2004,2000,2,1,2,1,2.4,1,2,1
4/29/2005,2005,2000,2,1,2,1,2.4,1,2,1
12/31/2007,2007,2000,2,1,2,1,2.4,1,2,1
7/20/2009,2009,2000,2,1,2,1,2.4,1,2,1
3/18/2010,2010,2010,2,1,2,1,2.4,1,2,1
3/22/2012,2012,2010,2,1,2,1,2.4,1,2,1
4/2/2014,2014,2010,2,1,2,1,2.4,1,2,1
5/15/2014,2014,2010,2,1,2,1,2.4,1,2,1
9/17/2014,2014,2010,2,1,2,1,2.4,1,2,1
12/5/2014,2014,2010,2,1,2,1,2.4,1,2,1
2/23/2016,2016,2010,2,1,2,1,2.4,1,2,1
3/3/2016,2016,2010,2,1,2,1,2.4,1,2,1
3/22/2016,2016,2010,2,1,2,1,2.4,1,2,1
7/6/2016,2016,2010,2,1,2,1,2.4,1,2,1
7/5/2017,2017,2010,2,1,2,1,2.4,1,2,1
2/13/2019,2019,2010,2,1,2,1,2.4,1,2,1
5/22/2019,2019,2010,2,1,2,1,2.4,1,2,1
6/14/2019,2019,2010,2,1,2,1,2.4,1,2,1
6/25/2019,2019,2010,2,1,2,1,2.4,1,2,1
7/9/2019,2019,2010,2,1,2,1,2.4,1,2,1
3/18/2020,2020,2020,2,1,2,1,2.4,1,2,1
5/27/2020,2020,2020,2,1,2,1,2.4,1,2,1
10/2/2020,2020,2020,2,1,2,1,2.4,1,2,1
1/23/2023,2023,2020,2,1,2,1,2.4,1,2,1
6/3/2024,2024,2020,2,1,2,1,2.4,1,2,1
7/4/2024,2024,2020,2,1,2,1,2.4,1,2,1
10/1/2024,2024,2020,2,1,2,1,2.4,1,2,1
1/1/2025,2025,2020,2,1,2,1,2.4,1,2,1
4/4/2025,2025,2020,2,1,2,1,2.4,1,2,1
10/10/1985,1985,1980,3,1,3,1,2.25,1,2,1
12/16/1986,1986,1980,3,1,3,1,2.25,1,2,1
10/28/1992,1992,1990,3,1,3,1,2.25,1,2,1
9/22/1999,1999,1990,3,1,3,1,2.25,1,2,1
4/7/2003,2003,2000,3,1,3,1,2.25,1,2,1
12/15/2003,2003,2000,3,1,3,1,2.25,1,2,1
12/16/2008,2008,2000,3,1,3,1,2.25,1,2,1
12/2/2010,2010,2010,3,1,3,1,2.25,1,2,1
10/4/2011,2011,2010,3,1,3,1,2.25,1,2,1
9/30/2013,2013,2010,3,1,3,1,2.25,1,2,1
2/24/2014,2014,2010,3,1,3,1,2.25,1,2,1
4/21/2014,2014,2010,3,1,3,1,2.25,1,2,1
2/8/2018,2018,2010,3,1,3,1,2.25,1,2,1
3/28/2018,2018,2010,3,1,3,1,2.25,1,2,1
6/4/2019,2019,2010,3,1,3,1,2.25,1,2,1
12/28/2022,2022,2020,3,1,3,1,2.25,1,2,1
7/26/2023,2023,2020,3,1,3,1,2.25,1,2,1
3/13/2024,2024,2020,3,1,3,1,2.25,1,2,1
5/2/2024,2024,2020,3,1,3,1,2.25,1,2,1
10/3/1984,1984,1980,2,1,2,1,2,1,2,1
12/4/1984,1984,1980,2,1,2,1,2,1,2,1
1/10/1985,1985,1980,2,1,2,1,2,1,2,1
4/18/1985,1985,1980,2,1,2,1,2,1,2,1
10/16/1985,1985,1980,2,1,2,1,2,1,2,1
10/24/1985,1985,1980,2,1,2,1,2,1,2,1
11/18/1985,1985,1980,2,1,2,1,2,1,2,1
4/8/1986,1986,1980,2,1,2,1,2,1,2,1
